xt,yt,xb,yb,state
-0.55970943835521414,0.13808938596365172,-0.5540986889224333,-0.021870570753141028,NF
-0.56131860026141822,0.013892089332563806,-0.46087214555664646,0.24011561346011989,NF
-0.067978865093491381,0.52007320663769785,-0.1500040240198377,0.39687135001627927,NF
-0.4718164380316261,0.13552159610530967,0.11038539649844115,0.33894100142999883,F
-0.14091556792350024,0.39524454746968474,0.34880722267865938,0.42809147538827896,F
-0.39524454746968474,0.14091556792350024,-0.37934334959278471,0.10979799060717899,NF
-0.020395011186690293,0.41836085065718775,-0.34553069631764988,0.19586445749207559,F
-0.41073245807839243,0.011025636046284482,-0.3513939198034215,0.067845058821186299,F
-0.0039487713265742297,0.41532821878579462,-0.23253635068122114,0.40460905889021426,F
-0.38609907644239594,-0.0023316238886494922,-0.49666923003622743,0.18208359227764537,NF
-0.48343294174955498,0.011588364590963574,-0.37167989990831796,0.31378620661040846,NF
0.032046105684678139,0.49365328327460634,-0.30157013251471909,0.45348835093730955,F
0.1111902918582619,0.52371429508703127,-0.72765509079010859,-0.47497252449238414,NF
0.065169485599787302,0.58638063516885164,-0.73210305587600821,-0.25959976488433156,NF
-0.0036283467260359581,0.5557919238207476,-0.6723663715040018,0.21487810235030025,F
-0.063613673254621306,0.60367644130551579,-0.20978844486757664,0.66246219866602685,F
-0.49675107932140816,0.20520862336183798,-0.18392610986251645,0.57238568844259208,NF
-0.20398246489165439,0.45723593550471908,-0.3742023561831872,0.23200193623532317,NF
-0.28752124967481363,0.31135993031777698,-0.32277754042440998,-0.11900614187210867,NF
-0.037223254821160956,0.277291953687957,-0.080122787771960691,0.17595916342564111,NF
-0.27219628620023506,0.043408950091682219,-0.12766488644034357,0.1653076159204433,F
-0.20137018407733476,0.048490968279753632,0.019345768037947408,0.13794787531756536,F
-0.20590208290905077,0.030624893834467537,-0.10593906647640383,0.047988507016865967,F
-0.047628271252424192,0.19804417109873962,-0.16596387326281858,0.20916759001643614,F
-0.088836086948448578,0.2073592981646899,-0.20335426333487061,0.34055038369584212,NF
-0.18639117541198846,0.17707898175770742,-0.305860579465697,0.3374016137091026,NF
-0.225234083274506,0.18645413210238149,-0.38682549659079513,0.30192340948318708,F
-0.19252867417729413,0.26006394331516502,-0.37065403388357621,0.35389748321075154,F
-0.35768494146873042,0.19527462512026517,-0.21635567398665789,0.50108330949901847,NF
-0.35768494146873042,0.19527462512026517,-0.20329934632607982,0.47871159448498457,NF
-0.26803882207100893,0.35961466046676638,-0.20212842361737582,0.49140397534989722,NF
-0.30047746671246056,0.33413831149083595,-0.22004716274920288,0.45449052265334244,NF
-0.32866462873537994,0.30773511067408654,-0.44819062267865273,0.22550981054801711,F
-0.30773511067408654,0.32866462873537994,-0.37291203136370465,0.29730074424199604,F
-0.32866462873537994,0.30773511067408654,-0.18428540310285546,0.47271582011214131,NF
-0.32866462873537994,0.30773511067408654,-0.50421715844483661,0.20829694806606025,F
-0.36865786534350342,0.32200861904530131,-0.35061726531763093,0.30645739528014448,F
-0.32200861904530131,0.36865786534350342,-0.46594438968290341,0.23567078177229106,F
-0.36865786534350342,0.32200861904530131,-0.48408312499292572,0.18174021685992447,NF
-0.32838503081548143,0.36172222145722555,-0.21455510920833609,0.45548012588062659,F
-0.36508079281766603,0.33040107063372659,-0.33021424847726966,0.34760999227655931,F
-0.33040107063372659,0.36508079281766603,-0.33392948449160986,0.37800134987489709,NF
-0.36508079281766603,0.33040107063372659,-0.23279790280591239,0.43193970598080289,F
-0.35876029378086072,0.34874619694662967,-0.50121079461322737,0.22153710779214919,F
-0.34198286151287227,0.36711249726589679,-0.32668069346002393,0.38156431018650117,F
-0.32040242946388131,0.39376268511086532,-0.32240473373220635,0.36268531830585482,NF
-0.39376268511086532,0.32040242946388131,-0.50855164193198221,0.18656830345739528,NF
-0.32040242946388131,0.39376268511086532,-0.1543060119484182,0.12153932651035515,NF
-0.29062496742639232,0.3817558302758316,-0.28478417971292613,0.19835756717096675,NF
-0.26092331855084316,0.37345743714386848,-0.17070374056465254,0.10423737290426127,NF
-0.18444626060904601,0.22503753624392775,0.17928055912663332,0.24193166740470085,F
-0.19540136543738928,0.17741547811798741,-0.36079136802120304,-0.099998071913062869,NF
-0.1664687366089096,0.19514765225754449,-0.35414040603091967,0.11723985729299569,F
-0.22219757610693947,0.15727126735069208,-0.60832251145348593,-0.47362458789473894,NF
-0.20415184293389421,0.24088435804227237,-0.59580710392370095,-0.075323230181050915,F
-0.37447095696392274,0.14114648119658046,0.13176501305095201,0.61852829201920079,F
-0.42901743939368775,0.10992254308626648,0.079159580923232831,0.57488826538693971,F
-0.045694569042160849,0.43998299635115146,-0.27924118515608731,0.089955387837791778,NF
-0.26900857235238329,0.083409764935878927,-0.25701107860614547,-0.021173819560428075,NF
-0.19642076527195007,0.027676265469065986,-0.022848095502423393,-0.082437436426308297,F
0.036761002291547218,0.11848715209166993,0.016704550908134053,-0.026995560284970299,NF
0.034770447366321955,0.0426036978689186,-0.061695961567233337,-0.064273158878493719,NF
0.08679499817567482,0.049892835988332052,-0.0741271139692119,-0.055656639488238735,F
0.050803356682806333,0.04019054019133661,-0.21520913393377961,-0.749400755375768,NF
0.0074748717223651617,-0.047619668958577277,-0.08339276434398013,-0.038107007285289596,F
0.0019560474805087047,0.0098906317949740696,-0.015696779099204305,0.033368280494005864,NF
-0.0450972772406949,-0.037755248067147917,-0.0093506600888484392,0.049024710630229285,NF
0.037755248067147917,0.0450972772406949,-0.022402033406875632,0.01007340289247749,F
0.021645817051321625,-0.020789193092656921,0.025872570638159287,-0.069315491692166331,NF
0.038765673185495952,-0.035357762023886963,0.03962011764158091,-0.14433680023956508,NF
0.061993840985173021,-0.17629412462544569,0.061520138157728832,-0.45263307593365898,NF
0.28222505235973272,-0.084046122619705566,0.37206760655485271,-0.076478220006728881,F
0.12420886356958838,-0.20339388546306569,0.23496198380448297,-0.12044072035795872,F
0.12056747250800259,-0.1675999801077912,0.056550520214291522,-0.20247392660295271,F
0.13299194207515597,-0.15159823136438622,0.11989611804206213,-0.1147000780885441,NF
0.13299194207515597,-0.15159823136438622,0.20125962942863662,-0.16480270645149053,F
0.22508887693569291,-0.18678445497218954,0.21522941994253664,-0.28698121164198898,NF
0.23608651351736332,-0.18697858562847358,0.20184579204921693,-0.32087532054725165,NF
0.23335562843506596,-0.20428970636244226,0.25977813121675886,-0.25816526053716049,NF
0.20841828387038874,-0.20743603400249722,0.23373197727584083,-0.14080802987039198,NF
0.15506886247396001,-0.16795106363020929,0.065170898811996114,-0.12451739390107996,F
0.13228512834610018,-0.13992142752101011,-0.023598884432161849,-0.10148673271382203,F
0.047390865852272146,-0.14968716302870355,-0.069379778882501131,-0.066956916247806086,F
0.091074073069889794,-0.08073026522257698,0.16208011386645316,0.27938002637616022,NF
0.08073026522257698,-0.091074073069889794,0.37060853178583208,0.22177288232360348,NF
0.08073026522257698,-0.091074073069889794,-0.037457177669975583,-0.12185675324355616,F
0.10085377713262478,0.034657456843355083,-0.032019528040058476,-0.12908347372465623,NF
-0.01648431482579793,-0.05233934195663914,0.042851544829656918,-0.16041431740576506,NF
0.020959790289637459,-0.013676507258642223,0.0038472263766802239,-0.06322833673142525,NF
0.015765841028371419,-0.072447792001602673,0.32714464562122125,-0.053327450956460964,F
0.031688116825975277,-0.065730818907347555,0.077617219773574053,-0.18438025590481,NF
0.031688116825975277,-0.065730818907347555,0.3470846694735743,0.065604451859200164,F
0.058627860424731004,-0.07896903878896655,0.13029262764770699,0.0076153342810113545,NF
0.08036206016158931,-0.074620058894270036,-0.044614813842349887,-0.15079349394856645,F
0.08036206016158931,-0.074620058894270036,0.15238896710981176,0.059870104712920091,NF
0.094050349261452171,-0.10461818679462564,0.23286079960497519,0.055757437975375246,NF
0.12836029479767008,-0.10857852813426461,-0.067735996090871664,-0.048250899879437315,F
0.0029699961179936452,-0.1064069650477304,-0.23052526365785819,-0.11813013501156333,F
-0.044546150825442665,-0.11929837332299242,-0.14664189751308676,0.015349071156326777,NF
0.081384076780977255,0.10813151444544356,0.077412717421829758,0.30965960920370894,NF
-0.10813151444544356,-0.081384076780977255,0.13040928328621715,0.34922762745417546,NF
-0.14100724875423754,-0.088682011746618272,-0.050866807845607487,0.2311235851711575,NF
-0.042585795469267884,0.14457768186726683,0.32461655811945778,0.39716501479978072,F
-0.19419964108630039,0.046778632778088025,0.60361716004352206,0.43344346098643338,F
-0.0041894716565937795,0.21197583909318152,-0.33114947617468871,0.041071687052707362,F
-0.24036734084933298,0.040239461289951928,-0.34322263614345183,-0.15276589914824723,NF
-0.28279781375953839,0.14738540151790247,-0.25646845410141617,0.31699076994224207,NF
-0.26259315818927687,0.04926857077649438,-0.067974259638079904,0.36541207066165826,NF
-0.12937916866416366,0.26317216513270092,0.44175315792695957,0.51353739324377456,F
-0.17559532062147531,0.23740195421200727,0.51088336380433308,0.57358476921303203,F
-0.20486610788368775,0.15857511263712709,-0.50530976891581791,0.078066521524378429,F
-0.33165286636187241,0.22478130270284091,-0.52614264098905683,0.23492980274219233,F
-0.2913656710942033,0.28493941812501089,-0.48939469284739756,0.082464056453704804,NF
-0.32200209422266068,0.29951764319637542,0.58072817786564301,0.51704902549120713,F
-0.29951764319637542,0.32200209422266068,-0.23436208277525361,0.29498734868641285,F
-0.25927324632987014,0.2824783873583594,-0.15723079602851597,0.26792317305848368,F
-0.16777085519593504,0.18653439360513169,-0.051407485350120519,-0.020560161130077859,NF
-0.07062583853811033,0.1244359130925633,-0.087995556148452447,-0.25727820585716676,NF
-0.02017896645714512,0.085063272553907665,-0.0026226321786468887,0.02210546479237574,NF
-0.087080298897057151,-0.01556274822800563,0.045965978202640478,0.078700364686435598,F
-0.057360410793306338,-0.0092261092866265937,0.57984324807089149,0.090783109040254328,F
0.025858439056041238,0.086203100046495562,0.20038493795314727,0.12131737761215733,F
0.019804745216923214,0.033589581428423165,-0.039314582360876704,0.060574569311249715,F
-0.012534174564612477,-0.030976937424749718,-0.32204926580555793,-0.054985592470159661,F
-0.23467804825775773,-0.13936700766294208,0.18783192670792648,0.47516403156794806,NF
0.13592791684956418,0.25248089078958069,-0.40658130161498329,0.0081101910241651032,F
-0.27546505586980763,-0.09527823859490181,0.092810629660597721,0.45331867972201523,NF
-0.042028600673962746,0.17097353159915119,0.19487697494088096,0.32993291391435198,F
-0.013251229220378469,0.059620582284053758,0.084156501734389488,0.10282964157024632,F
0.02162848556100827,-0.061501314845597399,0.16303617423520733,-0.030103193738877154,F
0.077059657325249553,-0.1281332341748882,0.23099591836655331,-0.22062797251125144,F
0.16158814998818394,-0.080031322173508279,0.47093005101651086,-0.14456480510789271,F
0.16948792517960931,-0.20134417664451565,0.19025039080006456,-0.135178411767785,NF
0.17902530498225855,-0.19369256092940423,0.18513737926249596,-0.17050079404026208,NF
0.23958146993457707,-0.18605600880709305,0.15295845833344757,-0.46843231510648775,NF
0.15633433398247321,-0.23714015540857503,0.21712658936642137,-0.31782557546166212,NF
0.23167222400483634,-0.15785396558379183,0.10067341882010727,-0.34570943254394626,NF
0.15952553317724738,-0.18717870912168877,0.055771417290787495,-0.15356465733743607,F
0.15757942932065205,-0.099107955845188833,0.016918499700514067,0.024598300000982176,F
0.010729585629429161,-0.03974859126842234,-0.057133087403477889,0.022245618791584598,F
0.040831118273985556,0.083844982491315001,0.24563882762083122,0.30217770332130989,NF
-0.14059429573254412,0.0032376606766884031,-0.1554796317206919,0.023345165800210843,NF
-0.047620650359048278,0.13765466538059856,0.27324970113825486,0.28332372383893667,F
-0.13281327911108898,0.028470266623252138,-0.22025817755779442,0.16883167613893013,NF
0.040625823995484422,0.1409414304216895,-0.20381147498969765,0.2271345116369835,F
0.036348093633417733,0.17624226967851431,-0.19899468485427019,0.18837120126452123,F
-0.19912216843117958,-0.033048567976173171,-0.14593265728708404,0.11023307379380154,NF
-0.23328767653097959,-0.0024461149492749357,-0.31265323131451284,-0.25048065718803225,NF
-0.084455096201882296,0.2377562410330627,-0.19549838331211189,0.20371905892510056,F
-0.21993959378570249,0.14343547834907866,-0.056154648216120262,0.21591733724717188,F
-0.18070052147749116,0.15789398097930374,0.29457877526320653,0.31397884971076617,F
-0.087833381073117223,0.18692657882424846,0.60379118106154173,0.3683541494508582,F
-0.018354191919169094,0.22332272716093715,-0.13142300332134349,0.24384941027477658,F
-0.018354191919169094,0.22332272716093715,-0.21864154464848895,0.062735250651127394,F
-0.033084882264486914,0.18774847889881607,-0.015248897987042875,0.24582017186953942,NF
